Index,路名,起點,終點,速限,經度,緯度,Geohash
6232,國道5號,14.7k,54.3k,90,121.778630,24.754910,wsqsg4k
6233,國道5號,14.7k,54.3k,90,121.778710,24.754660,wsqsg4k
6234,國道5號,14.7k,54.3k,90,121.778790,24.754400,wsqsg4k
6235,國道5號,14.7k,54.3k,90,121.778870,24.754140,wsqsg4k
6236,國道5號,14.7k,54.3k,90,121.778960,24.753890,wsqsg4k
6237,國道5號,14.7k,54.3k,90,121.779050,24.753640,wsqsg4k
6238,國道5號,14.7k,54.3k,90,121.779140,24.753380,wsqsg4h
6239,國道5號,14.7k,54.3k,90,121.779230,24.753130,wsqsg4h
6240,國道5號,14.7k,54.3k,90,121.779330,24.752880,wsqsg4j
6241,國道5號,14.7k,54.3k,90,121.779420,24.752630,wsqsg4j
6242,國道5號,14.7k,54.3k,90,121.779520,24.752370,wsqsg4j
6243,國道5號,14.7k,54.3k,90,121.779580,24.752220,wsqsg4j
6244,國道5號,14.7k,54.3k,90,121.779620,24.752120,wsqsg1v
6245,國道5號,14.7k,54.3k,90,121.779620,24.752100,wsqsg1v
6246,國道5號,14.7k,54.3k,90,121.779710,24.751870,wsqsg1v
6247,國道5號,14.7k,54.3k,90,121.779810,24.751620,wsqsg1v
6248,國道5號,14.7k,54.3k,90,121.779910,24.751370,wsqsg1v
6249,國道5號,14.7k,54.3k,90,121.780010,24.751120,wsqsg1v
6250,國道5號,14.7k,54.3k,90,121.780100,24.750870,wsqsg1v
6251,國道5號,14.7k,54.3k,90,121.780140,24.750770,wsqsg1t
6252,國道5號,14.7k,54.3k,90,121.780160,24.750720,wsqsg1t
6253,國道5號,14.7k,54.3k,90,121.780170,24.750680,wsqsg1t
6254,國道5號,14.7k,54.3k,90,121.780190,24.750620,wsqsg1t
6255,國道5號,14.7k,54.3k,90,121.780290,24.750360,wsqsg1t
6256,國道5號,14.7k,54.3k,90,121.780380,24.750110,wsqsg1t
6257,國道5號,14.7k,54.3k,90,121.780460,24.749860,wsqsg1t
6258,國道5號,14.7k,54.3k,90,121.780560,24.749600,wsqsg1t
6259,國道5號,14.7k,54.3k,90,121.780640,24.749350,wsqsg1m
6260,國道5號,14.7k,54.3k,90,121.780720,24.749090,wsqsg1q
6261,國道5號,14.7k,54.3k,90,121.780730,24.749030,wsqsg1q
6262,國道5號,14.7k,54.3k,90,121.780760,24.748940,wsqsg1q
6263,國道5號,14.7k,54.3k,90,121.780790,24.748830,wsqsg1q
6264,國道5號,14.7k,54.3k,90,121.780870,24.748580,wsqsg1q
6265,國道5號,14.7k,54.3k,90,121.780880,24.748530,wsqsg1q
6266,國道5號,14.7k,54.3k,90,121.780900,24.748460,wsqsg1q
6267,國道5號,14.7k,54.3k,90,121.780910,24.748390,wsqsg1q
6268,國道5號,14.7k,54.3k,90,121.780940,24.748330,wsqsg1q
6269,國道5號,14.7k,54.3k,90,121.780950,24.748290,wsqsg1q
6270,國道5號,14.7k,54.3k,90,121.780960,24.748260,wsqsg1q
6271,國道5號,14.7k,54.3k,90,121.781050,24.747950,wsqsg1n
6272,國道5號,14.7k,54.3k,90,121.781070,24.747880,wsqsg1n
6273,國道5號,14.7k,54.3k,90,121.781070,24.747860,wsqsg1n
6274,國道5號,14.7k,54.3k,90,121.781070,24.747850,wsqsg1n
6275,國道5號,14.7k,54.3k,90,121.781070,24.747830,wsqsg1n
6276,國道5號,14.7k,54.3k,90,121.781080,24.747830,wsqsg1n
6277,國道5號,14.7k,54.3k,90,121.781080,24.747810,wsqsg1n
6278,國道5號,14.7k,54.3k,90,121.781210,24.747200,wsqsg1n
6279,國道5號,14.7k,54.3k,90,121.781310,24.746710,wsqsg1n
6280,國道5號,14.7k,54.3k,90,121.781430,24.745960,wsqsg0y
6281,國道5號,14.7k,54.3k,90,121.781570,24.744790,wsqsg0w
6282,國道5號,14.7k,54.3k,90,121.781610,24.744270,wsqsg0w
6283,國道5號,14.7k,54.3k,90,121.781610,24.744260,wsqsg0w
6284,國道5號,14.7k,54.3k,90,121.781610,24.744240,wsqsg0w
6285,國道5號,14.7k,54.3k,90,121.781610,24.744220,wsqsg0w
6286,國道5號,14.7k,54.3k,90,121.781610,24.744210,wsqsg0w
6287,國道5號,14.7k,54.3k,90,121.781630,24.743900,wsqsg0q
6288,國道5號,14.7k,54.3k,90,121.781620,24.742260,wsqsg0n
6289,國道5號,14.7k,54.3k,90,121.781580,24.741090,wsqsepy
6290,國道5號,14.7k,54.3k,90,121.781560,24.739790,wsqsepw
6291,國道5號,14.7k,54.3k,90,121.781560,24.739780,wsqsepw
6292,國道5號,14.7k,54.3k,90,121.781560,24.739730,wsqsepw
6293,國道5號,14.7k,54.3k,90,121.781560,24.739720,wsqsepw
6294,國道5號,14.7k,54.3k,90,121.781560,24.739670,wsqsepw
6295,國道5號,14.7k,54.3k,90,121.781550,24.739210,wsqsepw
6296,國道5號,14.7k,54.3k,90,121.781550,24.738760,wsqsepw
6297,國道5號,14.7k,54.3k,90,121.781550,24.738750,wsqsepw
6298,國道5號,14.7k,54.3k,90,121.781550,24.738730,wsqsepw
6299,國道5號,14.7k,54.3k,90,121.781550,24.738660,wsqsepw
6300,國道5號,14.7k,54.3k,90,121.781550,24.738600,wsqsepw
6301,國道5號,14.7k,54.3k,90,121.781550,24.738570,wsqsepw
6302,國道5號,14.7k,54.3k,90,121.781550,24.738550,wsqsepw
6303,國道5號,14.7k,54.3k,90,121.781550,24.738460,wsqsepq
6304,國道5號,14.7k,54.3k,90,121.781550,24.738440,wsqsepq
6305,國道5號,14.7k,54.3k,90,121.781550,24.738300,wsqsepq
6306,國道5號,14.7k,54.3k,90,121.781550,24.738280,wsqsepq
6307,國道5號,14.7k,54.3k,90,121.781590,24.737430,wsqsepq
6308,國道5號,14.7k,54.3k,90,121.781590,24.737360,wsqsepq
6309,國道5號,14.7k,54.3k,90,121.781600,24.737290,wsqsepq
6310,國道5號,14.7k,54.3k,90,121.781770,24.735480,wsqseny
6311,國道5號,14.7k,54.3k,90,121.782130,24.733950,wsqsenx
6312,國道5號,14.7k,54.3k,90,121.782300,24.733400,wsqsenx
6313,國道5號,14.7k,54.3k,90,121.782310,24.733370,wsqsenx
6314,國道5號,14.7k,54.3k,90,121.782320,24.733350,wsqsenx
6315,國道5號,14.7k,54.3k,90,121.782320,24.733340,wsqsenx
6316,國道5號,14.7k,54.3k,90,121.782330,24.733310,wsqsenx
6317,國道5號,14.7k,54.3k,90,121.782500,24.732750,wsqsenr
6318,國道5號,14.7k,54.3k,90,121.782520,24.732720,wsqsenr
6319,國道5號,14.7k,54.3k,90,121.782520,24.732690,wsqsenr
6320,國道5號,14.7k,54.3k,90,121.782530,24.732660,wsqsenr
6321,國道5號,14.7k,54.3k,90,121.782710,24.732120,wsqsenr
6322,國道5號,14.7k,54.3k,90,121.782710,24.732100,wsqsenr
6323,國道5號,14.7k,54.3k,90,121.782710,24.732090,wsqsenr
6324,國道5號,14.7k,54.3k,90,121.782710,24.732070,wsqsenr
6325,國道5號,14.7k,54.3k,90,121.782780,24.731870,wsqsenr
6326,國道5號,14.7k,54.3k,90,121.782940,24.731440,wsqsenp
6327,國道5號,14.7k,54.3k,90,121.783060,24.731020,wsqsenp
6328,國道5號,14.7k,54.3k,90,121.783390,24.729850,wsqsejz
6329,國道5號,14.7k,54.3k,90,121.783410,24.729780,wsqsejz
6330,國道5號,14.7k,54.3k,90,121.783420,24.729760,wsqsejz
6331,國道5號,14.7k,54.3k,90,121.783430,24.729730,wsqsejz
6332,國道5號,14.7k,54.3k,90,121.783870,24.728500,wsqsem8
6333,國道5號,14.7k,54.3k,90,121.784230,24.727450,wsqsem2
6334,國道5號,14.7k,54.3k,90,121.784600,24.726340,wsqsem2
6335,國道5號,14.7k,54.3k,90,121.784610,24.726320,wsqsem2
6336,國道5號,14.7k,54.3k,90,121.784610,24.726300,wsqsem2
6337,國道5號,14.7k,54.3k,90,121.785260,24.724380,wsqsekc
6338,國道5號,14.7k,54.3k,90,121.785260,24.724350,wsqsekc
6339,國道5號,14.7k,54.3k,90,121.785280,24.724330,wsqsekc
6340,國道5號,14.7k,54.3k,90,121.785610,24.723330,wsqsek9
6341,國道5號,14.7k,54.3k,90,121.785840,24.722710,wsqsek9
6342,國道5號,14.7k,54.3k,90,121.786030,24.722230,wsqsek9
6343,國道5號,14.7k,54.3k,90,121.786190,24.721740,wsqsek3
6344,國道5號,14.7k,54.3k,90,121.786190,24.721720,wsqsek3
6345,國道5號,14.7k,54.3k,90,121.786200,24.721700,wsqsek6
6346,國道5號,14.7k,54.3k,90,121.786380,24.721150,wsqsek6
6347,國道5號,14.7k,54.3k,90,121.786450,24.720960,wsqsek6
6348,國道5號,14.7k,54.3k,90,121.786830,24.719840,wsqsek4
6349,國道5號,14.7k,54.3k,90,121.786840,24.719800,wsqsek4
6350,國道5號,14.7k,54.3k,90,121.786850,24.719770,wsqsek4
6351,國道5號,14.7k,54.3k,90,121.786900,24.719640,wsqsek4
6352,國道5號,14.7k,54.3k,90,121.786900,24.719620,wsqsek4
6353,國道5號,14.7k,54.3k,90,121.786900,24.719610,wsqsek4
6354,國道5號,14.7k,54.3k,90,121.786930,24.719510,wsqsek4
6355,國道5號,14.7k,54.3k,90,121.786940,24.719490,wsqsek4
6356,國道5號,14.7k,54.3k,90,121.786950,24.719490,wsqsek4
6357,國道5號,14.7k,54.3k,90,121.786950,24.719470,wsqsek4
6358,國道5號,14.7k,54.3k,90,121.787220,24.718630,wsqse7f
6359,國道5號,14.7k,54.3k,90,121.787580,24.717560,wsqse7e
6360,國道5號,14.7k,54.3k,90,121.787770,24.717030,wsqse7e
6361,國道5號,14.7k,54.3k,90,121.788020,24.716250,wsqse77
6362,國道5號,14.7k,54.3k,90,121.788190,24.715720,wsqse77
6363,國道5號,14.7k,54.3k,90,121.788400,24.715040,wsqse75
6364,國道5號,14.7k,54.3k,90,121.788640,24.714270,wsqse75
6365,國道5號,14.7k,54.3k,90,121.788810,24.713680,wsqse6g
6366,國道5號,14.7k,54.3k,90,121.788950,24.713200,wsqse6u
6367,國道5號,14.7k,54.3k,90,121.789110,24.712600,wsqse6u
6368,國道5號,14.7k,54.3k,90,121.789120,24.712540,wsqse6u
6369,國道5號,14.7k,54.3k,90,121.789260,24.711970,wsqse6s
6370,國道5號,14.7k,54.3k,90,121.789260,24.711950,wsqse6s
6371,國道5號,14.7k,54.3k,90,121.789270,24.711940,wsqse6s
6372,國道5號,14.7k,54.3k,90,121.789290,24.711820,wsqse6s
6373,國道5號,14.7k,54.3k,90,121.789300,24.711810,wsqse6s
6374,國道5號,14.7k,54.3k,90,121.789300,24.711790,wsqse6s
6375,國道5號,14.7k,54.3k,90,121.789330,24.711670,wsqse6s
6376,國道5號,14.7k,54.3k,90,121.789340,24.711610,wsqse6s
6377,國道5號,14.7k,54.3k,90,121.789360,24.711540,wsqse6s
6378,國道5號,14.7k,54.3k,90,121.789560,24.710690,wsqse6k
6379,國道5號,14.7k,54.3k,90,121.789610,24.710490,wsqse6k
6380,國道5號,14.7k,54.3k,90,121.789620,24.710460,wsqse6k
6381,國道5號,14.7k,54.3k,90,121.789630,24.710440,wsqse6k
6382,國道5號,14.7k,54.3k,90,121.789730,24.710030,wsqse6k
6383,國道5號,14.7k,54.3k,90,121.789890,24.709230,wsqse6h
6384,國道5號,14.7k,54.3k,90,121.790050,24.708470,wsqse6h
6385,國道5號,14.7k,54.3k,90,121.790210,24.707560,wsqse3u
6386,國道5號,14.7k,54.3k,90,121.790210,24.707530,wsqse3u
6387,國道5號,14.7k,54.3k,90,121.790220,24.707500,wsqse3u
6388,國道5號,14.7k,54.3k,90,121.790230,24.707460,wsqse3u
6389,國道5號,14.7k,54.3k,90,121.790320,24.706910,wsqse3v
6390,國道5號,14.7k,54.3k,90,121.790380,24.706530,wsqse3t
6391,國道5號,14.7k,54.3k,90,121.790470,24.705900,wsqse3t
6392,國道5號,14.7k,54.3k,90,121.790470,24.705880,wsqse3t
6393,國道5號,14.7k,54.3k,90,121.790470,24.705850,wsqse3t
6394,國道5號,14.7k,54.3k,90,121.790500,24.705700,wsqse3t
6395,國道5號,14.7k,54.3k,90,121.790590,24.704760,wsqse3m
6396,國道5號,14.7k,54.3k,90,121.790660,24.703900,wsqse3j
6397,國道5號,14.7k,54.3k,90,121.790660,24.703800,wsqse3j
6398,國道5號,14.7k,54.3k,90,121.790660,24.703680,wsqse3j
6399,國道5號,14.7k,54.3k,90,121.790660,24.703660,wsqse3j
6400,國道5號,14.7k,54.3k,90,121.790660,24.703640,wsqse3j
6401,國道5號,14.7k,54.3k,90,121.790720,24.702770,wsqse3j
6402,國道5號,14.7k,54.3k,90,121.790730,24.702280,wsqse2v
6403,國道5號,14.7k,54.3k,90,121.790730,24.702230,wsqse2v
6404,國道5號,14.7k,54.3k,90,121.790740,24.702180,wsqse2v
6405,國道5號,14.7k,54.3k,90,121.790760,24.701420,wsqse2v
6406,國道5號,14.7k,54.3k,90,121.790780,24.700620,wsqse2t
6407,國道5號,14.7k,54.3k,90,121.790780,24.700520,wsqse2t
6408,國道5號,14.7k,54.3k,90,121.790790,24.700410,wsqse2t
6409,國道5號,14.7k,54.3k,90,121.790810,24.699080,wsqse2m
6410,國道5號,14.7k,54.3k,90,121.790810,24.699040,wsqse2m
6411,國道5號,14.7k,54.3k,90,121.790820,24.699010,wsqse2m
6412,國道5號,14.7k,54.3k,90,121.790820,24.698330,wsqse2j
6413,國道5號,14.7k,54.3k,90,121.790830,24.698330,wsqse2j
6414,國道5號,14.7k,54.3k,90,121.790830,24.698260,wsqse2j
6415,國道5號,14.7k,54.3k,90,121.790820,24.697540,wsqse2j
6416,國道5號,14.7k,54.3k,90,121.790820,24.697310,wsqse2j
6417,國道5號,14.7k,54.3k,90,121.790820,24.696640,wsqs7rv
6418,國道5號,14.7k,54.3k,90,121.790820,24.696450,wsqs7rv
6419,國道5號,14.7k,54.3k,90,121.790820,24.695540,wsqs7rt
6420,國道5號,14.7k,54.3k,90,121.790820,24.694980,wsqs7rt
6421,國道5號,14.7k,54.3k,90,121.790820,24.694890,wsqs7rt
6422,國道5號,14.7k,54.3k,90,121.790820,24.694440,wsqs7rm
6423,國道5號,14.7k,54.3k,90,121.790820,24.694390,wsqs7rm
6424,國道5號,14.7k,54.3k,90,121.790820,24.693970,wsqs7rm
6425,國道5號,14.7k,54.3k,90,121.790830,24.693920,wsqs7rm
6426,國道5號,14.7k,54.3k,90,121.790830,24.693890,wsqs7rm
6427,國道5號,14.7k,54.3k,90,121.790830,24.693880,wsqs7rm
6428,國道5號,14.7k,54.3k,90,121.790850,24.693250,wsqs7rm
6429,國道5號,14.7k,54.3k,90,121.790850,24.693110,wsqs7rj
6430,國道5號,14.7k,54.3k,90,121.790880,24.692380,wsqs7rj
6431,國道5號,14.7k,54.3k,90,121.790880,24.692360,wsqs7rj
6432,國道5號,14.7k,54.3k,90,121.790880,24.692340,wsqs7rj
6433,國道5號,14.7k,54.3k,90,121.790890,24.692320,wsqs7rj
6434,國道5號,14.7k,54.3k,90,121.790890,24.692250,wsqs7rj
6435,國道5號,14.7k,54.3k,90,121.790920,24.691770,wsqs7qv
6436,國道5號,14.7k,54.3k,90,121.790940,24.691430,wsqs7qv
6437,國道5號,14.7k,54.3k,90,121.790950,24.691380,wsqs7qv
6438,國道5號,14.7k,54.3k,90,121.790950,24.691360,wsqs7qv
6439,國道5號,14.7k,54.3k,90,121.790950,24.691340,wsqs7qv
6440,國道5號,14.7k,54.3k,90,121.790980,24.690980,wsqs7qv
6441,國道5號,14.7k,54.3k,90,121.791020,24.690580,wsqs7qv
6442,國道5號,14.7k,54.3k,90,121.791050,24.690270,wsqs7qt
6443,國道5號,14.7k,54.3k,90,121.791050,24.690260,wsqs7qt
6444,國道5號,14.7k,54.3k,90,121.791080,24.690090,wsqs7qt
6445,國道5號,14.7k,54.3k,90,121.791120,24.689720,wsqs7qt
6446,國道5號,14.7k,54.3k,90,121.791150,24.689490,wsqs7qt
6447,國道5號,14.7k,54.3k,90,121.791210,24.689100,wsqs7qt
6448,國道5號,14.7k,54.3k,90,121.791260,24.688740,wsqs7qm
6449,國道1號,0k,159.5k,100,121.593270,25.064170,wsqqwfv
6450,國道1號,0k,159.5k,100,121.592580,25.064310,wsqqwfv
6451,國道1號,0k,159.5k,100,121.591510,25.064570,wsqqwfu
6452,國道1號,0k,159.5k,100,121.591190,25.064670,wsqqwfu
6453,國道1號,0k,159.5k,100,121.591020,25.064720,wsqqwfg
6454,國道1號,0k,159.5k,100,121.590870,25.064770,wsqqwfg
6455,國道1號,0k,159.5k,100,121.590670,25.064830,wsqqwfg
6456,國道1號,0k,159.5k,100,121.590380,25.064930,wsqqwfg
6457,國道1號,0k,159.5k,100,121.590300,25.064950,wsqqwfg
6458,國道1號,0k,159.5k,100,121.590230,25.064980,wsqqwfg
6459,國道1號,0k,159.5k,100,121.590120,25.065010,wsqqwfg
6460,國道1號,0k,159.5k,100,121.590100,25.065020,wsqqwfg
6461,國道1號,0k,159.5k,100,121.589880,25.065100,wsqqwfg
6462,國道1號,0k,159.5k,100,121.588970,25.065450,wsqqwg4
6463,國道1號,0k,159.5k,100,121.587780,25.065930,wsqqwg1
6464,國道1號,0k,159.5k,100,121.587750,25.065950,wsqqwg1
6465,國道1號,0k,159.5k,100,121.587730,25.065960,wsqqwg1
6466,國道1號,0k,159.5k,100,121.587710,25.065970,wsqqwg1
6467,國道1號,0k,159.5k,100,121.587680,25.065980,wsqqwg1
6468,國道1號,0k,159.5k,100,121.587650,25.065990,wsqqwg1
6469,國道1號,0k,159.5k,100,121.587070,25.066260,wsqqwg1
6470,國道1號,0k,159.5k,100,121.585700,25.066820,wsqqwg2
6471,國道1號,0k,159.5k,100,121.585550,25.066880,wsqqwer
6472,國道1號,0k,159.5k,100,121.585440,25.066920,wsqqwer
6473,國道1號,0k,159.5k,100,121.584860,25.067160,wsqqwer
6474,國道1號,0k,159.5k,100,121.584180,25.067440,wsqqweq
6475,國道1號,0k,159.5k,100,121.583060,25.067900,wsqqweq
6476,國道1號,0k,159.5k,100,121.583050,25.067910,wsqqweq
6477,國道1號,0k,159.5k,100,121.583010,25.067920,wsqqweq
6478,國道1號,0k,159.5k,100,121.582660,25.068040,wsqqwem
6479,國道1號,0k,159.5k,100,121.582450,25.068140,wsqqwet
6480,國道1號,0k,159.5k,100,121.582400,25.068160,wsqqwet
6481,國道1號,0k,159.5k,100,121.582380,25.068170,wsqqwet
6482,國道1號,0k,159.5k,100,121.582310,25.068200,wsqqwet
6483,國道1號,0k,159.5k,100,121.582300,25.068200,wsqqwet
6484,國道1號,0k,159.5k,100,121.582280,25.068210,wsqqwet
6485,國道1號,0k,159.5k,100,121.582270,25.068210,wsqqwet
6486,國道1號,0k,159.5k,100,121.582240,25.068230,wsqqwet
6487,國道1號,0k,159.5k,100,121.582210,25.068240,wsqqwet
6488,國道1號,0k,159.5k,100,121.582200,25.068240,wsqqwet
6489,國道1號,0k,159.5k,100,121.582130,25.068270,wsqqwet
6490,國道1號,0k,159.5k,100,121.581470,25.068530,wsqqwes
6491,國道1號,0k,159.5k,100,121.581310,25.068600,wsqqwes
6492,國道1號,0k,159.5k,100,121.580710,25.068830,wsqqwes
6493,國道1號,0k,159.5k,100,121.579890,25.069120,wsqqwee
6494,國道1號,0k,159.5k,100,121.579380,25.069290,wsqqwee
6495,國道1號,0k,159.5k,100,121.579350,25.069300,wsqqwee
6496,國道1號,0k,159.5k,100,121.579340,25.069310,wsqqwee
6497,國道1號,0k,159.5k,100,121.579290,25.069320,wsqqwee
6498,國道1號,0k,159.5k,100,121.579070,25.069390,wsqqwee
6499,國道1號,0k,159.5k,100,121.578240,25.069650,wsqqwef
6500,國道1號,0k,159.5k,100,121.577450,25.069870,wsqqwec
6501,國道1號,0k,159.5k,100,121.576610,25.070080,wsqqwec
6502,國道1號,0k,159.5k,100,121.576510,25.070110,wsqqwec
6503,國道1號,0k,159.5k,100,121.576470,25.070120,wsqqwec
6504,國道1號,0k,159.5k,100,121.576410,25.070130,wsqqwec
6505,國道1號,0k,159.5k,100,121.575640,25.070310,wsqqweb
6506,國道1號,0k,159.5k,100,121.574900,25.070470,wsqqweb
6507,國道1號,0k,159.5k,100,121.574870,25.070470,wsqqweb
6508,國道1號,0k,159.5k,100,121.574840,25.070470,wsqqweb
6509,國道1號,0k,159.5k,100,121.574780,25.070480,wsqqweb
6510,國道1號,0k,159.5k,100,121.574760,25.070490,wsqqweb
6511,國道1號,0k,159.5k,100,121.574700,25.070500,wsqqw7z
6512,國道1號,0k,159.5k,100,121.574690,25.070500,wsqqw7z
6513,國道1號,0k,159.5k,100,121.574630,25.070510,wsqqw7z
6514,國道1號,0k,159.5k,100,121.574390,25.070550,wsqqw7z
6515,國道1號,0k,159.5k,100,121.573590,25.070700,wsqqw7z
6516,國道1號,0k,159.5k,100,121.573510,25.070710,wsqqw7z
6517,國道1號,0k,159.5k,100,121.573350,25.070740,wsqqw7z
6518,國道1號,0k,159.5k,100,121.573280,25.070750,wsqqw7y
6519,國道1號,0k,159.5k,100,121.573270,25.070750,wsqqw7y
6520,國道1號,0k,159.5k,100,121.573200,25.070760,wsqqw7y
6521,國道1號,0k,159.5k,100,121.573170,25.070760,wsqqw7y
6522,國道1號,0k,159.5k,100,121.573120,25.070770,wsqqw7y
6523,國道1號,0k,159.5k,100,121.573110,25.070770,wsqqw7y
6524,國道1號,0k,159.5k,100,121.573070,25.070780,wsqqw7y
6525,國道1號,0k,159.5k,100,121.572950,25.070800,wsqqw7y
6526,國道1號,0k,159.5k,100,121.572900,25.070800,wsqqw7y
6527,國道1號,0k,159.5k,100,121.572890,25.070800,wsqqw7y
6528,國道1號,0k,159.5k,100,121.572880,25.070810,wsqqwkn
6529,國道1號,0k,159.5k,100,121.572610,25.070850,wsqqwkn
6530,國道1號,0k,159.5k,100,121.572600,25.070850,wsqqwkn
6531,國道1號,0k,159.5k,100,121.572180,25.070890,wsqqwkn
6532,國道1號,0k,159.5k,100,121.572060,25.070910,wsqqwkn
6533,國道1號,0k,159.5k,100,121.571980,25.070920,wsqqwkn
6534,國道1號,0k,159.5k,100,121.571380,25.070990,wsqqwkj
6535,國道1號,0k,159.5k,100,121.571310,25.070990,wsqqwkj
6536,國道1號,0k,159.5k,100,121.571070,25.071020,wsqqwkj
6537,國道1號,0k,159.5k,100,121.571060,25.071020,wsqqwkj
6538,國道1號,0k,159.5k,100,121.571040,25.071020,wsqqwkj
6539,國道1號,0k,159.5k,100,121.570630,25.071060,wsqqwkj
6540,國道1號,0k,159.5k,100,121.570020,25.071100,wsqqwkh
6541,國道1號,0k,159.5k,100,121.569410,25.071140,wsqqwkh
6542,國道1號,0k,159.5k,100,121.568980,25.071150,wsqqwk5
6543,國道1號,0k,159.5k,100,121.568950,25.071150,wsqqwk5
6544,國道1號,0k,159.5k,100,121.568910,25.071160,wsqqwk5
6545,國道1號,0k,159.5k,100,121.568890,25.071160,wsqqwk5
6546,國道1號,0k,159.5k,100,121.568870,25.071160,wsqqwk5
6547,國道1號,0k,159.5k,100,121.568860,25.071160,wsqqwk5
6548,國道1號,0k,159.5k,100,121.568750,25.071160,wsqqwk5
6549,國道1號,0k,159.5k,100,121.568620,25.071170,wsqqwk5
6550,國道1號,0k,159.5k,100,121.567830,25.071180,wsqqwk4
6551,國道1號,0k,159.5k,100,121.566970,25.071170,wsqqwk4
6552,國道1號,0k,159.5k,100,121.565970,25.071160,wsqqwk1
6553,國道1號,0k,159.5k,100,121.565100,25.071150,wsqqwk1
6554,國道1號,0k,159.5k,100,121.564330,25.071140,wsqqwk0
6555,國道1號,0k,159.5k,100,121.563710,25.071140,wsqqwhp
6556,國道1號,0k,159.5k,100,121.563330,25.071160,wsqqwhp
6557,國道1號,0k,159.5k,100,121.563020,25.071180,wsqqwhp
6558,國道1號,0k,159.5k,100,121.562460,25.071240,wsqqwhp
6559,國道1號,0k,159.5k,100,121.561800,25.071340,wsqqwhn
6560,國道1號,0k,159.5k,100,121.561290,25.071460,wsqqwhn
6561,國道1號,0k,159.5k,100,121.560460,25.071700,wsqqwhj
6562,國道1號,0k,159.5k,100,121.559620,25.071990,wsqqwhj
6563,國道1號,0k,159.5k,100,121.558750,25.072300,wsqqwhk
6564,國道1號,0k,159.5k,100,121.558060,25.072540,wsqqwh7
6565,國道1號,0k,159.5k,100,121.558050,25.072550,wsqqwh7
6566,國道1號,0k,159.5k,100,121.557420,25.072710,wsqqwh7
6567,國道1號,0k,159.5k,100,121.556700,25.072880,wsqqwh6
6568,國道1號,0k,159.5k,100,121.556070,25.072970,wsqqwh6
6569,國道1號,0k,159.5k,100,121.555600,25.073020,wsqqwh6
6570,國道1號,0k,159.5k,100,121.554920,25.073060,wsqqwh3
6571,國道1號,0k,159.5k,100,121.553730,25.073080,wsqqwh2
6572,國道1號,0k,159.5k,100,121.552870,25.073090,wsqqwh2
6573,國道1號,0k,159.5k,100,121.552440,25.073100,wsqqtur
6574,國道1號,0k,159.5k,100,121.552190,25.073100,wsqqtur
6575,國道1號,0k,159.5k,100,121.552130,25.073100,wsqqtur
6576,國道1號,0k,159.5k,100,121.552090,25.073100,wsqqtur
6577,國道1號,0k,159.5k,100,121.552040,25.073100,wsqqtur
6578,國道1號,0k,159.5k,100,121.551470,25.073120,wsqqtur
6579,國道1號,0k,159.5k,100,121.550590,25.073130,wsqqtuq
6580,國道1號,0k,159.5k,100,121.549740,25.073140,wsqqtum
6581,國道1號,0k,159.5k,100,121.548710,25.073180,wsqqtum
6582,國道1號,0k,159.5k,100,121.548130,25.073190,wsqqtuk
6583,國道1號,0k,159.5k,100,121.547400,25.073210,wsqqtuk
6584,國道1號,0k,159.5k,100,121.546440,25.073230,wsqqtu7
6585,國道1號,0k,159.5k,100,121.545510,25.073230,wsqqtu6
6586,國道1號,0k,159.5k,100,121.544590,25.073260,wsqqtu6
6587,國道1號,0k,159.5k,100,121.544470,25.073260,wsqqtu3
6588,國道1號,0k,159.5k,100,121.544400,25.073260,wsqqtu3
6589,國道1號,0k,159.5k,100,121.544310,25.073260,wsqqtu3
6590,國道1號,0k,159.5k,100,121.544220,25.073260,wsqqtu3
6591,國道1號,0k,159.5k,100,121.544170,25.073270,wsqqtu3
6592,國道1號,0k,159.5k,100,121.543880,25.073270,wsqqtu3
6593,國道1號,0k,159.5k,100,121.543850,25.073270,wsqqtu3
6594,國道1號,0k,159.5k,100,121.543090,25.073280,wsqqtu2
6595,國道1號,0k,159.5k,100,121.542430,25.073300,wsqqtu2
6596,國道1號,0k,159.5k,100,121.541650,25.073330,wsqqtsr
6597,國道1號,0k,159.5k,100,121.541600,25.073330,wsqqtsr
6598,國道1號,0k,159.5k,100,121.541020,25.073370,wsqqtsr
6599,國道1號,0k,159.5k,100,121.540120,25.073370,wsqqtsq
6600,國道1號,0k,159.5k,100,121.539830,25.073370,wsqqtsq
6601,國道1號,0k,159.5k,100,121.539250,25.073330,wsqqtsq
